date,open_price,close_price,lowest_price,highest_price,turnover_volume,turnover_amount,amplitude,amplitude_up_down,amount_up_down,turnover_rate
1998-05-27,4164.2,4182.3,4184.89,4151.17,8283772.0,8699229184.0,0.81,0.49,20.49,0.04
1998-05-28,4189.08,4162.53,4197.1,4157.17,8475744.0,7754679808.0,0.95,-0.47,-19.77,0.04
1998-05-29,4169.98,4185.07,4187.49,4169.98,7572967.0,7639682048.0,0.42,0.54,22.54,0.03
1998-06-01,4197.14,4204.19,4209.43,4170.95,8428134.0,8853805056.0,0.92,0.46,19.12,0.04
1998-06-02,4211.71,4197.61,4223.51,4176.69,7271117.0,7298596864.0,1.11,-0.16,-6.58,0.03
1998-06-03,4199.76,4181.7,4203.06,4175.54,7227401.0,6932514816.0,0.66,-0.38,-15.91,0.03
1998-06-04,4179.61,4156.38,4194.49,4150.97,6700933.0,6829153792.0,1.04,-0.61,-25.32,0.03
1998-06-05,4155.11,4170.03,4203.68,4129.76,6842248.0,7098101760.0,1.78,0.33,13.65,0.03
1998-06-08,4176.5,4141.93,4179.02,4138.22,5899072.0,6487759872.0,0.98,-0.67,-28.1,0.03
1998-06-09,4139.31,4039.5,4142.46,4010.86,6736219.0,6639302144.0,3.18,-2.47,-102.43,0.03
1998-06-10,4029.5,4034.14,4075.15,4004.09,4594151.0,4782242816.0,1.76,-0.13,-5.36,0.02
1998-06-11,4032.13,3956.84,4035.78,3955.11,3831722.0,3867230976.0,2.0,-1.92,-77.3,0.02
1998-06-12,4047.06,4056.52,4069.92,4008.6,4806714.0,5198269952.0,1.55,2.52,99.68,0.02
1998-06-15,4064.1,3964.12,4064.1,3952.21,4483207.0,4778688000.0,2.76,-2.28,-92.4,0.02
1998-06-16,3956.03,3910.6,3956.03,3850.94,4723894.0,4678068224.0,2.65,-1.35,-53.52,0.02
1998-06-17,3911.52,3907.58,3948.46,3900.67,3743453.0,3584376064.0,1.22,-0.08,-3.02,0.02
1998-06-18,3927.68,3983.3,3999.52,3927.68,4279099.0,3911105024.0,1.84,1.94,75.72,0.02
1998-06-19,3995.06,4021.92,4023.88,3980.36,4255043.0,4671187968.0,1.09,0.97,38.62,0.02
1998-06-22,4018.27,3974.45,4020.65,3971.82,5376902.0,5847307264.0,1.21,-1.18,-47.47,0.02
1998-06-23,3965.68,3952.26,3967.89,3932.72,4922926.0,5704324096.0,0.88,-0.56,-22.19,0.02
1998-06-24,3950.85,3980.14,3981.83,3930.68,4912182.0,5261088768.0,1.29,0.71,27.88,0.02
1998-06-25,3983.61,3927.26,3989.37,3922.09,4613844.0,4662136832.0,1.69,-1.33,-52.88,0.02
1998-06-26,3930.52,3916.93,3950.78,3912.16,4271738.0,4513281024.0,0.98,-0.26,-10.33,0.02
1998-06-29,3901.89,3821.14,3906.85,3816.82,3921853.0,3862033920.0,2.3,-2.45,-95.79,0.02
1998-06-30,3822.58,3737.14,3832.68,3735.69,3275554.0,3367820032.0,2.54,-2.2,-84.0,0.01
1998-07-01,3820.74,3708.03,3834.77,3693.21,4209282.0,4060726016.0,3.79,-0.78,-29.11,0.02
1998-07-02,3701.04,3802.19,3804.39,3685.05,3928951.0,3880055040.0,3.22,2.54,94.16,0.02
1998-07-03,3814.0,3829.37,3868.11,3792.94,4684384.0,4481690112.0,1.98,0.71,27.18,0.02
1998-07-06,3814.96,3740.5,3814.96,3737.13,3420074.0,3170643968.0,2.03,-2.32,-88.87,0.02
1998-07-07,3727.9,3765.78,3771.76,3705.75,3201137.0,2766522880.0,1.76,0.68,25.28,0.01
1998-07-08,3777.96,3815.85,3819.9,3776.44,2948130.0,2820026112.0,1.15,1.33,50.07,0.01
1998-07-09,3821.57,3811.25,3833.76,3802.22,2906633.0,2824254976.0,0.83,-0.12,-4.6,0.01
1998-07-10,3817.13,3846.5,3851.3,3809.72,4051098.0,4009596928.0,1.09,0.92,35.25,0.02
1998-07-13,3860.7,3836.18,3862.34,3822.72,3894543.0,4136583936.0,1.03,-0.27,-10.32,0.02
1998-07-14,3838.73,3757.9,3844.57,3756.49,4355419.0,4441118208.0,2.3,-2.04,-78.28,0.02
1998-07-15,3746.09,3742.38,3756.27,3722.94,3328378.0,3563875072.0,0.89,-0.41,-15.52,0.01
1998-07-16,3737.23,3697.85,3741.03,3684.89,3489677.0,3748402944.0,1.5,-1.19,-44.53,0.02
1998-07-17,3697.22,3652.75,3710.36,3647.78,3694759.0,3883111936.0,1.69,-1.22,-45.1,0.02
1998-07-20,3643.33,3572.43,3643.33,3550.0,3736133.0,3625346048.0,2.56,-2.2,-80.32,0.02
1998-07-21,3569.38,3736.04,3770.93,3569.38,3066261.0,3248645120.0,5.64,4.58,163.61,0.01
1998-07-22,3732.54,3702.23,3788.16,3675.3,3088066.0,3244325120.0,3.02,-0.9,-33.81,0.01
1998-07-23,3702.49,3733.25,3736.3,3699.52,3482496.0,3329287936.0,0.99,0.84,31.02,0.02
1998-07-24,3737.62,3795.94,3817.11,3737.62,5114129.0,4984570880.0,2.13,1.68,62.69,0.02
1998-07-27,3808.11,3798.99,3820.53,3769.38,3847857.0,3891394048.0,1.35,0.08,3.05,0.02
1998-07-28,3791.8,3780.42,3797.53,3761.65,3597571.0,3430256128.0,0.94,-0.49,-18.57,0.02
1998-07-29,3783.8,3753.2,3814.7,3749.02,3225585.0,3286907904.0,1.74,-0.72,-27.22,0.01
1998-07-30,3755.36,3739.01,3762.93,3725.9,3068877.0,3249605888.0,0.99,-0.38,-14.19,0.01
1998-07-31,3747.95,3744.01,3768.0,3733.19,3013920.0,3141702912.0,0.93,0.13,5.0,0.01
1998-08-03,3741.1,3681.61,3743.77,3675.68,3131600.0,3063152896.0,1.82,-1.67,-62.4,0.01
1998-08-04,3666.41,3662.57,3698.42,3618.04,2960613.0,2781917952.0,2.18,-0.52,-19.04,0.01
1998-08-05,3664.81,3694.37,3698.25,3660.24,3042347.0,2743623936.0,1.04,0.87,31.8,0.01
1998-08-06,3700.33,3644.41,3718.37,3641.49,3038751.0,2803709952.0,2.08,-1.35,-49.96,0.01
1998-08-07,3635.81,3584.47,3641.77,3575.73,3595341.0,3312465920.0,1.81,-1.64,-59.94,0.02
1998-08-10,3563.72,3479.63,3563.72,3454.59,3317964.0,2832349952.0,3.04,-2.92,-104.84,0.01
1998-08-11,3475.66,3431.04,3521.78,3429.11,2473735.0,2268737024.0,2.66,-1.4,-48.59,0.01
1998-08-12,3428.44,3385.78,3442.64,3293.17,3525516.0,3200076032.0,4.36,-1.32,-45.26,0.02
1998-08-13,3397.94,3409.17,3424.51,3371.63,3372014.0,3332257024.0,1.56,0.69,23.39,0.01
1998-08-14,3404.97,3310.75,3404.97,3304.97,3505674.0,3203151104.0,2.93,-2.89,-98.42,0.02
1998-08-17,3275.39,3060.17,3275.39,3054.71,3781813.0,3274998016.0,6.67,-7.57,-250.58,0.02
1998-08-18,3013.41,3049.03,3127.19,2978.6,3744453.0,3011661056.0,4.86,-0.36,-11.14,0.02
1998-08-19,3053.26,3217.77,3222.05,3053.26,4487230.0,3564829952.0,5.54,5.53,168.74,0.02
1998-08-20,3240.83,3282.03,3282.24,3190.89,4916978.0,4196141056.0,2.84,2.0,64.26,0.02
1998-08-21,3289.4,3401.88,3419.01,3254.52,5299480.0,4799698944.0,5.01,3.65,119.85,0.02
1998-08-24,3393.26,3376.08,3442.29,3342.51,5602291.0,4754596864.0,2.93,-0.76,-25.8,0.02
1998-08-25,3368.13,3354.68,3368.13,3305.99,4221045.0,3640742912.0,1.84,-0.63,-21.4,0.02
1998-08-26,3346.12,3309.46,3382.87,3302.15,3811540.0,3393968896.0,2.41,-1.35,-45.22,0.02
1998-08-27,3283.31,3230.95,3283.31,3229.8,3416978.0,2984535040.0,1.62,-2.37,-78.51,0.02
1998-08-28,3214.49,3212.0,3238.3,3177.21,3199610.0,2751159040.0,1.89,-0.59,-18.95,0.01
1998-08-31,3173.27,3255.5,3256.98,3060.31,3806664.0,3028912896.0,6.12,1.35,43.5,0.02
1998-09-01,3244.14,3205.78,3263.2,3175.04,4192546.0,3263127040.0,2.71,-1.53,-49.72,0.02
1998-09-02,3181.29,3188.91,3230.49,3168.04,3061824.0,2515343104.0,1.95,-0.53,-16.87,0.01
1998-09-03,3183.48,3198.42,3223.49,3183.48,2748003.0,2225487872.0,1.25,0.3,9.51,0.01
1998-09-04,3206.59,3242.15,3261.46,3206.59,3393000.0,2813116928.0,1.72,1.37,43.73,0.01
1998-09-07,3246.47,3270.05,3270.67,3222.67,4010215.0,3237434880.0,1.48,0.86,27.9,0.02
1998-09-08,3278.02,3254.17,3316.02,3251.27,4550886.0,3570124032.0,1.98,-0.49,-15.88,0.02
1998-09-09,3242.0,3288.1,3288.35,3234.3,4159278.0,3716187904.0,1.66,1.04,33.93,0.02
1998-09-10,3301.57,3357.36,3375.34,3294.74,7379095.0,6628438016.0,2.45,2.11,69.26,0.03
1998-09-11,3366.96,3337.19,3381.82,3323.35,6782577.0,5788973056.0,1.74,-0.6,-20.17,0.03
1998-09-14,3331.93,3388.97,3390.5,3314.39,8536453.0,6589740032.0,2.28,1.55,51.78,0.04
1998-09-15,3394.08,3385.66,3437.52,3370.55,8388066.0,6510231040.0,1.98,-0.1,-3.31,0.04
1998-09-16,3378.0,3400.84,3405.81,3362.03,6668356.0,5423736832.0,1.29,0.45,15.18,0.03
1998-09-17,3406.35,3359.6,3435.78,3348.84,7443651.0,6651744256.0,2.56,-1.21,-41.24,0.03
1998-09-18,3346.62,3300.0,3359.11,3287.69,6167575.0,5184578048.0,2.13,-1.77,-59.6,0.03
1998-09-21,3275.17,3326.5,3327.54,3264.1,4323868.0,3761600000.0,1.92,0.8,26.5,0.02
1998-09-22,3329.27,3311.8,3347.59,3298.42,4211532.0,3756699136.0,1.48,-0.44,-14.7,0.02
1998-09-23,3317.35,3320.69,3332.51,3298.26,4181431.0,3639717120.0,1.03,0.27,8.89,0.02
1998-09-24,3313.77,3236.89,3324.42,3236.11,5132702.0,4068559872.0,2.66,-2.52,-83.8,0.02
1998-09-25,3227.43,3259.58,3262.96,3219.36,3884143.0,3204139008.0,1.35,0.7,22.69,0.02
1998-09-28,3269.05,3264.83,3290.77,3239.98,4859276.0,4077583872.0,1.56,0.16,5.25,0.02
1998-09-29,3259.77,3253.58,3306.98,3243.84,3833531.0,3312517120.0,1.93,-0.34,-11.25,0.02
1998-09-30,3262.03,3283.37,3287.35,3258.22,3480845.0,3064496896.0,0.9,0.92,29.79,0.02
1998-10-05,3284.33,3268.04,3285.85,3256.02,3247462.0,2704748032.0,0.91,-0.47,-15.33,0.01
1998-10-06,3266.92,3211.93,3268.08,3209.6,3428915.0,2866427904.0,1.79,-1.72,-56.11,0.02
1998-10-07,3208.55,3185.51,3219.73,3178.54,3203892.0,2628472064.0,1.28,-0.82,-26.42,0.01
1998-10-08,3188.84,3224.92,3226.09,3187.09,3388193.0,2979173888.0,1.22,1.24,39.41,0.01
